"ETHNICITY","TERRITORY","ACADEMIC_INTEREST_1","Enroll","TOTAL_CONTACTS","SELF_INIT_CNTCTS","SOLICITED_CNTCTS","CAMPUS_VISIT","IRSCHOOL","satscore","sex","mailq","premiere","init_span","int1rat","int2rat","hscrat","avg_income","distance","Instate"
"H",1,"Unknown","0",6,6,0,0,"441820",810,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0,32702,84.3202660963107,1
"C",8,"BUAD","1",4,2,1,0,"441731",1240,"0",5,"0",30,0.04838709677419355,0.05666968559968948,0.3611111111111111,49878,92.04750278688958,1
"C",8,"BUAD","1",5,5,0,1,"441731",1300,"0",4,"0",13,0.04838709677419355,0.125,0.3611111111111111,49878,92.04750278688958,1
"C",8,"BUS","1",6,4,0,0,"441731",1270,"0",5,"0",21,0.052247191011235955,0.03535911602209945,0.3611111111111111,49878,92.04750278688958,1
"B",1,"NUR","0",2,1,0,0,"441760",1237,"1",5,"0",12,0.020905923344947737,0.06290672451193059,0.008130081300813009,49878,92.04750278688958,1
"B",1,"Unknown","0",1,0,0,0,"447290",1203,"0",1,"0",24,0.049269675168955744,0.05666968559968948,0.0376516305204012,16043,87.36410380154881,1
"B",1,"NUR","1",13,11,1,1,"441760",1170,"1",4,"0",24,0.020905923344947737,0.061224489795918366,0.008130081300813009,16043,87.36410380154881,1
"B",1,"CSI","0",3,2,0,0,"441760",1166,"0",1,"0",24,0.036464088397790057,0.05084745762711865,0.008130081300813009,16043,87.36410380154881,1
"B",1,"ART","0",1,0,1,0,"441815",1162,"1",1,"0",31,0.031835205992509365,0.014388489208633094,0,24960,83.53306051682091,1
"B",1,"LAW","0",1,0,1,0,"441815",1158,"1",1,"0",31,0.038340336134453784,0.03985507246376811,0,24960,83.53306051682091,1
"C",1,"BUAD","0",1,0,0,0,"441815",1154,"1",1,"0",24,0.04838709677419355,0.011111111111111112,0,24960,83.53306051682091,1
"H",1,"Unknown","1",4,4,0,1,"441812",1150,"0",1,"0",15,0.049269675168955744,0.05666968559968948,0.012987012987012988,31532,86.33884606955681,1
"H",1,"EGR","0",5,3,1,0,"441738",1090,"0",5,"0",20,0.034306569343065696,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"C",1,"ART","1",7,5,0,0,"441740",1210,"1",5,"0",21,0.031835205992509365,0.05666968559968948,0.08745247148288973,38588,90.27653524317218,1
"H",8,"FSC","1",1,1,0,0,"441718",940,"0",1,"0",10,0.14759036144578314,0.05666968559968948,0.06,33515,93.53109845301293,1
"B",1,"Unknown","1",9,7,2,0,"441732",1110,"0",1,"0",20,0.049269675168955744,0.05666968559968948,0.07142857142857142,33515,93.53109845301293,1
"H",1,"FSC","0",4,4,0,1,"441814",1050,"1",1,"0",10,0.14759036144578314,0.09090909090909091,0.07142857142857142,33515,93.53109845301293,1
"H",1,"ANT","1",6,6,0,1,"441828",1160,"1",1,"0",11,0.1111111111111111,0.1111111111111111,0.07317073170731707,33515,93.53109845301293,1
"C",1,"Unknown","0",1,0,0,0,"441742",1097,"1",1,"0",12,0.049269675168955744,0.05666968559968948,0,28607,89.83057023997499,1
"C",1,"BUS","0",1,0,0,0,"441835",1033,"0",4,"0",21,0.052247191011235955,0,0.023529411764705882,28607,89.83057023997499,1
"B",1,"MED","1",3,2,0,0,"441835",970,"1",4,"0",12,0.0523532522474881,0.036,0.023529411764705882,28607,89.83057023997499,1
"B",1,"LAW","1",7,3,3,0,"441769",1070,"1",1,"1",31,0.038340336134453784,0.05666968559968948,0.02564102564102564,33515,83.37855810979013,1
"C",1,"THEA","0",1,1,0,0,"447290",1105,"0",1,"0",8,0.043209876543209874,0.18181818181818182,0.0376516305204012,98838,94.01090234533211,1
"C",1,"Unknown","1",10,8,0,0,"441740",1140,"0",4,"1",21,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","1",7,5,0,0,"441740",1270,"0",5,"1",21,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","0",1,0,0,0,"441740",1210,"1",3,"0",21,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","1",6,5,0,0,"441740",1150,"1",4,"0",17,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","0",1,1,0,0,"441740",910,"0",1,"0",16,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","1",3,3,0,0,"441740",1140,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","1",3,3,0,0,"441740",1240,"1",1,"0",9,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"Unknown","0",2,2,0,0,"441740",1190,"1",1,"0",9,0.049269675168955744,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"BUS","1",11,6,0,1,"441740",1240,"0",5,"0",34,0.052247191011235955,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"BUS","1",5,4,0,1,"441740",1200,"0",5,"0",12,0.052247191011235955,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"PSY","1",8,7,1,0,"441740",1450,"0",1,"1",30,0.04592901878914405,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"REL","1",11,10,0,0,"441740",1310,"1",5,"1",22,0.08333333333333333,0.05666968559968948,0.08745247148288973,98838,94.01090234533211,1
"C",1,"LAW","1",6,5,0,1,"441740",1200,"0",5,"0",21,0.038340336134453784,0.06117908787541713,0.08745247148288973,98838,94.01090234533211,1
"C",1,"ARCH","1",11,9,1,1,"441740",1200,"1",5,"0",18,0.03206106870229008,0.11864406779661017,0.08745247148288973,98838,94.01090234533211,1
"C",1,"ENT","1",9,7,0,0,"441740",1180,"0",5,"1",21,0.12244897959183673,0.125,0.08745247148288973,98838,94.01090234533211,1
"C",1,"ARCH","1",7,5,1,0,"441740",1260,"0",4,"0",14,0.03206106870229008,0.05359877488514548,0.08745247148288973,98838,94.01090234533211,1
"C",1,"PSY","1",9,7,0,0,"441740",1050,"1",4,"1",36,0.04592901878914405,0.036,0.08745247148288973,98838,94.01090234533211,1
"C",1,"ID","1",10,7,0,0,"441740",1120,"1",5,"0",21,0.06140350877192982,0.03459119496855346,0.08745247148288973,98838,94.01090234533211,1
"C",1,"JOU","1",7,5,1,0,"441803",1290,"1",3,"0",12,0.04176904176904177,0.1038961038961039,0.375,98838,94.01090234533211,1
"C",1,"Unknown","1",3,3,0,0,"441805",1200,"0",1,"0",9,0.049269675168955744,0.05666968559968948,0.058823529411764705,98838,94.01090234533211,1
"C",1,"Unknown","0",1,0,1,0,"441740",1128,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.08745247148288973,53494.74710029566,318.0161398664745,1
"C",1,"Unknown","0",1,0,1,0,"441740",1057,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.08745247148288973,53494.74710029566,318.0161398664745,1
"C",1,"HIS","0",3,1,1,0,"441740",985,"0",3,"0",14,0.06829268292682927,0.07575757575757576,0.08745247148288973,53494.74710029566,318.0161398664745,1
"B",1,"LAW","0",1,0,0,0,"441760",913,"1",1,"0",24,0.038340336134453784,0.05666968559968948,0.008130081300813009,33428,89.24878707981486,1
"B",1,"CSI","0",1,0,0,0,"441812",842,"0",4,"0",12,0.036464088397790057,0.06117908787541713,0.012987012987012988,33428,89.24878707981486,1
"B",1,"Unknown","0",1,1,0,0,"441833",770,"1",1,"0",16,0.049269675168955744,0.05666968559968948,0,33428,89.24878707981486,1
"B",1,"CLS","0",2,2,0,0,"444712",760,"1",1,"0",9,0,0.05666968559968948,0,33428,89.24878707981486,1
"N",1,"MED","0",1,0,1,0,"447290",750,"1",1,"0",30,0.0523532522474881,0.05666968559968948,0.0376516305204012,33685,93.11237722821853,1
"H",1,"Unknown","0",1,1,0,0,"441723",740,"0",1,"0",10,0.049269675168955744,0.05666968559968948,0.03896103896103896,33685,93.11237722821853,1
"A",1,"Unknown","1",2,2,0,0,"441723",1110,"0",1,"0",7,0.049269675168955744,0.05666968559968948,0.03896103896103896,33685,93.11237722821853,1
"B",1,"FD","0",4,2,1,0,"441732",760,"1",1,"0",31,0.0297029702970297,0.06117908787541713,0.07142857142857142,33685,93.11237722821853,1
"H",1,"BIO","0",1,0,0,0,"441812",1050,"1",5,"0",12,0.08080808080808081,0.03924418604651163,0.012987012987012988,33685,93.11237722821853,1
"C",1,"PSY","1",7,5,2,1,"441814",1340,"1",1,"0",30,0.04592901878914405,0.05666968559968948,0.07142857142857142,33685,93.11237722821853,1
"C",1,"Unknown","0",1,0,0,0,"447290",1195,"1",1,"0",24,0.049269675168955744,0.05666968559968948,0.0376516305204012,64067,95.44787255985098,1
"H",8,"PSY","1",5,4,0,1,"441718",1050,"1",4,"0",12,0.04592901878914405,0.07575757575757576,0.06,64067,95.44787255985098,1
"B",1,"Unknown","1",1,1,0,0,"441732",1000,"1",1,"0",10,0.049269675168955744,0.05666968559968948,0.07142857142857142,64067,95.44787255985098,1
"C",8,"Unknown","0",1,1,0,0,"441823",1060,"1",1,"0",7,0.049269675168955744,0.05666968559968948,0.17,64067,95.44787255985098,1
"N",8,"HIS","1",3,3,0,0,"441823",1280,"1",1,"1",13,0.06829268292682927,0.05666968559968948,0.17,64067,95.44787255985098,1
"C",8,"PSY","1",9,8,0,1,"441825",1080,"1",4,"1",12,0.04592901878914405,0.05666968559968948,0.06578947368421052,64067,95.44787255985098,1
"C",8,"PMED","0",6,4,0,0,"441825",1260,"1",5,"0",24,0.08496291301416048,0.06290672451193059,0.06578947368421052,64067,95.44787255985098,1
"O",8,"FSC","1",8,6,1,0,"441825",1130,"1",5,"1",24,0.14759036144578314,0.031073446327683617,0.06578947368421052,64067,95.44787255985098,1
"O",1,"BUAD","1",5,3,2,0,"441828",1190,"1",1,"0",31,0.04838709677419355,0.1038961038961039,0.07317073170731707,64067,95.44787255985098,1
"C",8,"Unknown","1",5,5,0,0,"446320",980,"0",1,"0",10,0.049269675168955744,0.05666968559968948,0.1,64067,95.44787255985098,1
"C",1,"LAW","1",3,2,0,0,"472108",1170,"1",4,"0",36,0.038340336134453784,0.03306392358559882,1,64067,95.44787255985098,1
"C",8,"PMED","1",10,7,1,1,"441718",1280,"1",4,"0",23,0.08496291301416048,0.05666968559968948,0.06,51702,96.62156089349709,1
"N",8,"Unknown","0",2,1,1,0,"441734",1580,"1",1,"0",30,0.049269675168955744,0.05666968559968948,0.15789473684210525,51702,96.62156089349709,1
"C",8,"ACC","1",8,5,0,1,"441734",1060,"1",5,"0",24,0.03184713375796178,0.06290672451193059,0.15789473684210525,51702,96.62156089349709,1
"C",8,"BUS","0",1,0,0,0,"441755",1050,"1",1,"0",11,0.052247191011235955,0.07432432432432433,0,51702,96.62156089349709,1
"C",1,"FSC","1",6,4,1,0,"441803",1040,"1",5,"0",12,0.14759036144578314,0.05666968559968948,0.375,51702,96.62156089349709,1
"C",1,"Unknown","0",8,7,0,0,"441810",1040,"0",1,"1",32,0.049269675168955744,0.05666968559968948,0,51702,96.62156089349709,1
"C",1,"Unknown","0",1,0,1,0,"441750",1025,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"C",1,"Unknown","0",1,1,0,0,"447290",1010,"1",1,"0",4,0.049269675168955744,0.05666968559968948,0.0376516305204012,30090,95.35995991591577,1
"H",8,"HIS","0",1,0,0,0,"441718",995,"0",5,"0",24,0.06829268292682927,0.05666968559968948,0.06,30090,95.35995991591577,1
"B",1,"BCHE","1",9,7,0,1,"441723",980,"1",5,"0",21,0.21428571428571427,0.12834224598930483,0.03896103896103896,30090,95.35995991591577,1
"N",1,"MKT","0",3,1,2,0,"441758",1135,"1",1,"0",25,0.05240174672489083,0.05359877488514548,0.05925925925925926,30090,95.35995991591577,1
"C",8,"PHY","1",10,9,0,1,"441767",1290,"0",3,"1",14,0.0821917808219178,0.05666968559968948,0.3,30090,95.35995991591577,1
"C",8,"BUS","1",3,3,0,1,"441767",1040,"0",5,"0",10,0.052247191011235955,0.06290672451193059,0.3,30090,95.35995991591577,1
"B",1,"THEA","0",2,0,0,0,"441729",1038,"0",3,"0",12,0.043209876543209874,0.05359877488514548,0.03278688524590164,39824,79.83835035506026,1
"C",1,"EGR","0",1,0,0,0,"441760",1036,"1",1,"0",24,0.034306569343065696,0.030585106382978722,0.008130081300813009,39824,79.83835035506026,1
"H",8,"Unknown","0",1,1,0,1,"441802",1034,"1",1,"0",15,0.049269675168955744,0.05666968559968948,0,39824,79.83835035506026,1
"C",1,"Unknown","0",1,0,1,0,"441757",1032,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0,36869,82.20023621128138,1
"C",8,"BUS","0",4,3,0,0,"441785",1030,"1",3,"0",24,0.052247191011235955,0.05666968559968948,0.07692307692307693,36869,82.20023621128138,1
"B",1,"PSY","0",3,0,3,0,"441757",1010,"1",1,"0",31,0.04592901878914405,0.014388489208633094,0,32957,80.43699067230278,1
"B",1,"Unknown","1",4,4,0,0,"441729",990,"0",1,"0",12,0.049269675168955744,0.05666968559968948,0.03278688524590164,26270,79.59113792115504,1
"B",1,"Unknown","0",1,0,0,0,"441723",1040,"1",5,"0",12,0.049269675168955744,0.05666968559968948,0.03896103896103896,43294,95.90001486345034,1
"N",8,"Unknown","0",3,2,1,1,"441727",1090,"1",1,"0",18,0.049269675168955744,0.05666968559968948,0,43294,95.90001486345034,1
"C",8,"NUR","1",7,6,0,0,"441731",1140,"1",1,"1",13,0.020905923344947737,0.030585106382978722,0.3611111111111111,43294,95.90001486345034,1
"B",1,"Unknown","0",1,0,0,0,"441758",1210,"1",3,"0",23,0.049269675168955744,0.05666968559968948,0.05925925925925926,43294,95.90001486345034,1
"C",1,"Unknown","1",5,5,0,0,"441758",1280,"1",1,"1",17,0.049269675168955744,0.05666968559968948,0.05925925925925926,43294,95.90001486345034,1
"N",1,"Unknown","1",8,8,0,0,"441758",1160,"0",1,"1",12,0.049269675168955744,0.05666968559968948,0.05925925925925926,43294,95.90001486345034,1
"A",1,"Unknown","0",5,4,1,0,"441758",1040,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.05925925925925926,43294,95.90001486345034,1
"C",1,"PMED","1",12,9,2,1,"441758",1300,"0",1,"0",30,0.08496291301416048,0.07650273224043716,0.05925925925925926,43294,95.90001486345034,1
"C",1,"MGT","1",8,7,0,0,"441758",1110,"0",5,"1",22,0.047619047619047616,0.16666666666666666,0.05925925925925926,43294,95.90001486345034,1
"C",1,"EDU","1",8,7,1,1,"441758",1150,"1",5,"0",14,0.03806228373702422,0.03773584905660377,0.05925925925925926,43294,95.90001486345034,1
"C",1,"Unknown","1",4,4,0,0,"445839",1230,"0",1,"1",9,0.049269675168955744,0.05666968559968948,0.10344827586206896,41521,99.25082955414184,1
"C",1,"Unknown","1",4,4,0,1,"445840",1320,"1",1,"0",6,0.049269675168955744,0.05666968559968948,0.09259259259259259,41521,99.25082955414184,1
"C",8,"Unknown","1",4,4,0,0,"441731",1220,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.3611111111111111,37149,98.07907119033028,1
"C",1,"Unknown","1",5,5,0,0,"441758",1050,"0",1,"1",19,0.049269675168955744,0.05666968559968948,0.05925925925925926,37149,98.07907119033028,1
"C",1,"THEA","1",5,4,0,0,"441758",1070,"0",3,"1",17,0.043209876543209874,0.032520325203252036,0.05925925925925926,37149,98.07907119033028,1
"C",1,"PHY","0",10,9,0,1,"441758",1540,"0",4,"1",35,0.0821917808219178,0.09090909090909091,0.05925925925925926,37149,98.07907119033028,1
"B",1,"PMED","0",4,2,0,0,"441758",1110,"0",4,"0",21,0.08496291301416048,0.06117908787541713,0.05925925925925926,37149,98.07907119033028,1
"C",1,"BUS","1",2,2,0,1,"441758",1070,"0",3,"0",14,0.052247191011235955,0.03535911602209945,0.05925925925925926,37149,98.07907119033028,1
"C",8,"EDU","1",12,9,1,1,"441767",1300,"1",5,"1",29,0.03806228373702422,0.09090909090909091,0.3,37149,98.07907119033028,1
"B",1,"BUS","1",7,3,2,1,"445840",1080,"1",4,"0",21,0.052247191011235955,0.030585106382978722,0.09259259259259259,37149,98.07907119033028,1
"A",1,"Unknown","1",7,6,1,0,"445841",1170,"1",1,"1",9,0.049269675168955744,0.05666968559968948,0.04519774011299435,37149,98.07907119033028,1
"N",1,"PMED","0",4,2,1,0,"445841",1300,"1",5,"0",22,0.08496291301416048,0.05666968559968948,0.04519774011299435,37149,98.07907119033028,1
"A",1,"PPHR","0",2,2,0,0,"445841",770,"1",5,"0",15,0.00847457627118644,0.03306392358559882,0.04519774011299435,37149,98.07907119033028,1
"H",8,"Unknown","1",6,5,0,0,"441767",1020,"0",5,"1",21,0.049269675168955744,0.05666968559968948,0.3,51074,97.5613981335957,1
"C",8,"NUR","0",1,1,0,0,"441767",1070,"1",1,"0",10,0.020905923344947737,0.05666968559968948,0.3,51074,97.5613981335957,1
"C",8,"Unknown","1",2,1,0,0,"441734",1120,"1",1,"0",12,0.049269675168955744,0.05666968559968948,0.15789473684210525,69809,101.21415674627286,1
"C",8,"Unknown","1",1,1,0,0,"441767",1340,"0",1,"0",8,0.049269675168955744,0.05666968559968948,0.3,69809,101.21415674627286,1
"C",8,"BIO","1",7,5,0,0,"441823",1250,"0",4,"1",22,0.08080808080808081,0.05666968559968948,0.17,69809,101.21415674627286,1
"C",8,"JOU","1",8,5,1,0,"441823",1310,"1",4,"0",20,0.04176904176904177,0.1038961038961039,0.17,69809,101.21415674627286,1
"C",1,"Unknown","1",10,8,1,1,"445839",1200,"0",1,"1",36,0.049269675168955744,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"Unknown","1",7,6,1,0,"445839",1120,"1",1,"1",17,0.049269675168955744,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"Unknown","1",5,5,0,0,"445839",1040,"0",1,"0",17,0.049269675168955744,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"Unknown","1",5,5,0,0,"445839",1290,"0",1,"1",16,0.049269675168955744,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"Unknown","1",4,4,0,0,"445839",1210,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"Unknown","0",3,3,0,0,"445839",1150,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"BUAD","1",6,5,1,0,"445839",1330,"0",1,"1",29,0.04838709677419355,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"BUS","1",5,4,1,0,"445839",1010,"0",1,"0",31,0.052247191011235955,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"NUR","1",7,7,0,0,"445839",1070,"1",1,"1",15,0.020905923344947737,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"PMED","1",15,10,4,1,"445839",1270,"1",5,"1",21,0.08496291301416048,0.05666968559968948,0.10344827586206896,69809,101.21415674627286,1
"C",1,"THEA","1",3,3,0,1,"445839",1070,"1",1,"0",13,0.043209876543209874,0.11864406779661017,0.10344827586206896,69809,101.21415674627286,1
"N",1,"MED","1",12,7,2,0,"445839",1400,"1",5,"0",43,0.0523532522474881,0.10365853658536585,0.10344827586206896,69809,101.21415674627286,1
"C",1,"MUS","0",1,0,1,0,"445840",1305,"1",1,"0",18,0.0514018691588785,0.05666968559968948,0.09259259259259259,69809,101.21415674627286,1
"C",1,"Unknown","1",5,5,0,0,"445839",1210,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.10344827586206896,53494.74710029566,318.0161398664745,1
"O",1,"FSC","1",6,5,0,0,"440243",970,"1",1,"0",12,0.14759036144578314,0.20833333333333334,0.0970873786407767,51949,76.96184367085975,1
"B",1,"PSY","1",9,7,0,1,"442085",970,"1",5,"0",36,0.04592901878914405,0.05666968559968948,0.052083333333333336,51949,76.96184367085975,1
"C",8,"Unknown","1",6,5,0,0,"441823",1200,"0",1,"0",22,0.049269675168955744,0.05666968559968948,0.17,58257,103.23934367590522,1
"C",8,"BUS","1",4,3,0,1,"441823",1150,"0",4,"0",22,0.052247191011235955,0.03535911602209945,0.17,58257,103.23934367590522,1
"C",8,"CFS","1",9,7,0,0,"441823",1170,"1",5,"1",22,0.0392156862745098,0.15151515151515152,0.17,58257,103.23934367590522,1
"C",1,"Unknown","1",8,6,2,1,"441954",1560,"0",1,"0",19,0.049269675168955744,0.05666968559968948,0.06666666666666667,58257,103.23934367590522,1
"C",1,"Unknown","0",4,1,3,0,"445561",1300,"1",1,"0",19,0.049269675168955744,0.05666968559968948,0,58257,103.23934367590522,1
"C",1,"Unknown","1",3,3,0,1,"445573",1040,"0",5,"1",20,0.049269675168955744,0.05666968559968948,0.14009661835748793,58257,103.23934367590522,1
"A",1,"Unknown","1",6,5,1,0,"445573",1050,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.14009661835748793,58257,103.23934367590522,1
"A",1,"Unknown","1",2,2,0,0,"445573",1160,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.14009661835748793,58257,103.23934367590522,1
"C",1,"Unknown","1",1,1,0,0,"445573",1070,"1",1,"0",8,0.049269675168955744,0.05666968559968948,0.14009661835748793,58257,103.23934367590522,1
"C",1,"PMED","0",1,0,0,0,"445573",1155,"1",1,"0",24,0.08496291301416048,0.05666968559968948,0.14009661835748793,58257,103.23934367590522,1
"A",1,"PMED","1",5,3,1,0,"445573",1240,"0",1,"0",18,0.08496291301416048,0.05666968559968948,0.14009661835748793,58257,103.23934367590522,1
"A",1,"Unknown","0",4,2,2,0,"445573",1190,"0",1,"1",18,0.049269675168955744,0.05666968559968948,0.14009661835748793,53494.74710029566,318.0161398664745,1
"N",1,"Unknown","0",2,1,1,0,"441735",1140,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.058823529411764705,53494.74710029566,318.0161398664745,1
"N",1,"MED","0",1,0,1,0,"447290",1090,"0",1,"0",30,0.0523532522474881,0.05666968559968948,0.0376516305204012,53494.74710029566,98.57260092603919,1
"C",8,"BUS","1",3,2,0,0,"441718",1040,"1",5,"1",24,0.052247191011235955,0.05666968559968948,0.06,53494.74710029566,98.57260092603919,1
"C",1,"Unknown","1",1,0,1,0,"445839",1110,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.10344827586206896,53494.74710029566,318.0161398664745,1
"H",8,"HP","1",7,6,1,0,"441823",1210,"0",1,"1",22,0.5,0.05666968559968948,0.17,45919,102.71625008456728,1
"C",8,"PHI","1",7,6,1,1,"441823",1210,"1",1,"0",14,0.1875,0.1038961038961039,0.17,45919,102.71625008456728,1
"A",1,"Unknown","1",6,6,0,0,"445573",1470,"0",1,"1",8,0.049269675168955744,0.05666968559968948,0.14009661835748793,45919,102.71625008456728,1
"C",2,"Unknown","0",1,0,0,0,"442980",1417,"1",4,"0",11,0.049269675168955744,0.05666968559968948,0.038461538461538464,30754,127.01809337229774,1
"A",2,"EGR","0",1,0,1,0,"447290",1363,"0",1,"0",30,0.034306569343065696,0.05007587253414264,0.0376516305204012,46878,123.5545361683468,1
"C",2,"Unknown","1",5,3,2,0,"442980",1310,"1",1,"0",20,0.049269675168955744,0.05666968559968948,0.038461538461538464,46878,123.5545361683468,1
"C",2,"GDES","1",7,7,0,0,"442980",970,"1",4,"0",17,0.10606060606060606,0.05666968559968948,0.038461538461538464,46878,123.5545361683468,1
"C",2,"PSY","1",8,5,1,0,"442980",1300,"1",5,"1",21,0.04592901878914405,0.03306392358559882,0.038461538461538464,46878,123.5545361683468,1
"C",2,"Unknown","0",1,0,0,0,"445710",1185,"0",4,"0",48,0.049269675168955744,0.05666968559968948,0,45532,117.69615061928876,1
"C",2,"MED","1",11,9,2,0,"440735",1070,"0",1,"1",35,0.0523532522474881,0.05666968559968948,0.3333333333333333,28625,175.83402559327456,1
"C",2,"BUAD","0",2,0,1,0,"440748",1077,"1",4,"0",31,0.04838709677419355,0.03306392358559882,0,29946,152.75594985942524,1
"C",2,"FSC","0",1,1,0,0,"447290",1083,"1",1,"0",8,0.14759036144578314,0.05666968559968948,0.0376516305204012,53494.74710029566,318.0161398664745,1
"C",2,"Unknown","1",6,6,0,0,"445363",1090,"0",1,"0",15,0.049269675168955744,0.05666968559968948,0.2857142857142857,33571,168.85306220693442,1
"C",2,"Unknown","1",7,7,0,0,"445363",1270,"1",1,"1",11,0.049269675168955744,0.05666968559968948,0.2857142857142857,33571,168.85306220693442,1
"C",2,"BIO","0",5,2,2,0,"441175",1120,"1",4,"0",31,0.08080808080808081,0.08854166666666667,0,40000,133.49942695645083,1
"C",2,"Unknown","0",1,0,0,0,"441445",1098,"1",3,"0",12,0.049269675168955744,0.05666968559968948,0.029411764705882353,25469,139.4895199883319,1
"C",2,"Unknown","0",2,1,0,0,"441445",1075,"1",3,"0",12,0.049269675168955744,0.05666968559968948,0.029411764705882353,25469,139.4895199883319,1
"H",2,"MED","0",3,2,0,0,"441445",1053,"1",5,"0",12,0.0523532522474881,0.03459119496855346,0.029411764705882353,25469,139.4895199883319,1
"C",2,"Unknown","0",2,1,1,0,"447290",1030,"0",1,"0",20,0.049269675168955744,0.05666968559968948,0.0376516305204012,53494.74710029566,318.0161398664745,1
"N",2,"Unknown","0",2,1,1,0,"447290",1008,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.0376516305204012,27332,153.54013679275045,1
"C",2,"MED","0",1,0,1,0,"447290",985,"1",1,"0",30,0.0523532522474881,0.05666968559968948,0.0376516305204012,27332,153.54013679275045,1
"C",2,"BUS","0",1,0,0,0,"442370",963,"0",4,"0",12,0.052247191011235955,0.05666968559968948,0,44266,122.39961268297482,1
"C",2,"PPHR","0",4,3,0,0,"442370",940,"0",4,"0",12,0.00847457627118644,0.05666968559968948,0,44266,122.39961268297482,1
"C",2,"DENT","0",2,0,1,0,"442370",1090,"1",5,"0",19,0.042821158690176324,0.06117908787541713,0,53494.74710029566,318.0161398664745,1
"C",8,"Unknown","1",11,6,3,1,"444631",1240,"1",1,"0",36,0.049269675168955744,0.05666968559968948,0.5,54861,125.15939523129748,1
"C",2,"Unknown","1",9,8,1,0,"444930",1040,"0",1,"0",28,0.049269675168955744,0.05666968559968948,0.14705882352941177,32862,169.9185925147952,1
"C",2,"Unknown","1",3,3,0,0,"444930",1070,"1",1,"0",9,0.049269675168955744,0.05666968559968948,0.14705882352941177,32862,169.9185925147952,1
"C",2,"EDU","1",3,3,0,1,"444930",1010,"1",1,"0",8,0.03806228373702422,0.04519774011299435,0.14705882352941177,32862,169.9185925147952,1
"C",2,"FSC","1",7,7,0,0,"444930",1010,"1",1,"1",16,0.14759036144578314,0.03924418604651163,0.14705882352941177,32862,169.9185925147952,1
"C",2,"ARCH","0",1,0,1,0,"444932",1190,"0",1,"0",31,0.03206106870229008,0.011111111111111112,0,32862,169.9185925147952,1
"C",2,"Unknown","1",8,6,0,0,"444935",1370,"1",1,"1",28,0.049269675168955744,0.05666968559968948,0.07894736842105263,33528,158.93741507535913,1
"C",2,"FIN","1",10,10,0,0,"444935",1250,"1",5,"1",19,0.15625,0.06829268292682927,0.07894736842105263,33528,158.93741507535913,1
"C",2,"Unknown","0",2,1,1,0,"447290",1275,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.0376516305204012,53494.74710029566,318.0161398664745,1
"N",2,"Unknown","1",4,4,0,0,"444935",1300,"0",1,"0",21,0.049269675168955744,0.05666968559968948,0.07894736842105263,53494.74710029566,318.0161398664745,1
